ufz_chemical_name	CAS_fixed	Inchikey	ScreeningMethod	class_1	class_2	class_3	MoA_broad	MoA_specific	molecular_target	sites_type	sites	MDL_ngL	unit	conc	Matrix
2404_Benzocain	CASRN=94-09-7	BLFLLBZGZJTVJG-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anesthetics	aminobenzoic acid ester	Neuroactive	Sodium channel inhibition	Sodium channels	Freshwater	M_T2	2	ngL	3338.945188	Water
2405_Metoprolol acid	CASRN=56392-14-4	PUQIRTNPJRFRCZ-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	beta blocker	unknown	n/a	n/a	Freshwater	A_R2	15	ngL	2.07547	Water
2405_Metoprolol acid	CASRN=56392-14-4	PUQIRTNPJRFRCZ-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	beta blocker	unknown	n/a	n/a	Freshwater	M_R1	15	ngL	28.44662	Water
2405_Metoprolol acid	CASRN=56392-14-4	PUQIRTNPJRFRCZ-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	beta blocker	unknown	n/a	n/a	Freshwater	M_T1	15	ngL	26.851743	Water
2405_Metoprolol acid	CASRN=56392-14-4	PUQIRTNPJRFRCZ-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	beta blocker	unknown	n/a	n/a	Freshwater	M_T2	15	ngL	0.002975	Water
2411_Scopolamine-N-butyl	CASRN=7182-53-8	YBCNXCRZPWQOBR-WVHCHWADSA-N	LC-HRMS	pharmaceutical	antispasmolytic	semisynthetic alkaloid	Neuromuscular system	mAChR antagonist	Muscarinic acetylcholine receptors (mAChR) M3	Freshwater	A_R1	1	ngL	0.008644	Water
2411_Scopolamine-N-butyl	CASRN=7182-53-8	YBCNXCRZPWQOBR-WVHCHWADSA-N	LC-HRMS	pharmaceutical	antispasmolytic	semisynthetic alkaloid	Neuromuscular system	mAChR antagonist	Muscarinic acetylcholine receptors (mAChR) M3	Freshwater	A_RS2	1	ngL	0.009206	Water
2411_Scopolamine-N-butyl	CASRN=7182-53-8	YBCNXCRZPWQOBR-WVHCHWADSA-N	LC-HRMS	pharmaceutical	antispasmolytic	semisynthetic alkaloid	Neuromuscular system	mAChR antagonist	Muscarinic acetylcholine receptors (mAChR) M3	Freshwater	M_R1	1	ngL	0.060622	Water
2411_Scopolamine-N-butyl	CASRN=7182-53-8	YBCNXCRZPWQOBR-WVHCHWADSA-N	LC-HRMS	pharmaceutical	antispasmolytic	semisynthetic alkaloid	Neuromuscular system	mAChR antagonist	Muscarinic acetylcholine receptors (mAChR) M3	Freshwater	M_T1	1	ngL	0.43292	Water
2411_Scopolamine-N-butyl	CASRN=7182-53-8	YBCNXCRZPWQOBR-WVHCHWADSA-N	LC-HRMS	pharmaceutical	antispasmolytic	semisynthetic alkaloid	Neuromuscular system	mAChR antagonist	Muscarinic acetylcholine receptors (mAChR) M3	Freshwater	M_T2	1	ngL	0.008474	Water
2411_Scopolamine-N-butyl	CASRN=7182-53-8	YBCNXCRZPWQOBR-WVHCHWADSA-N	LC-HRMS	pharmaceutical	antispasmolytic	semisynthetic alkaloid	Neuromuscular system	mAChR antagonist	Muscarinic acetylcholine receptors (mAChR) M3	Freshwater	M_T3	1	ngL	0.007657	Water
2413_Nitrendipin	CASRN=39562-70-4	PVHUJELLJLJGLN-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	Ca channel blocker	Cardiovascular system	Calcium channel blocker, Mineralocorticoid receptor antagonist	Voltage-dependent calcium channels, Mineralocorticoid receptor	Freshwater	A_R2	1	ngL	0.384301	Water
2413_Nitrendipin	CASRN=39562-70-4	PVHUJELLJLJGLN-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	Ca channel blocker	Cardiovascular system	Calcium channel blocker, Mineralocorticoid receptor antagonist	Voltage-dependent calcium channels, Mineralocorticoid receptor	Freshwater	A_RS2	1	ngL	0.067847	Water
2413_Nitrendipin	CASRN=39562-70-4	PVHUJELLJLJGLN-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	Ca channel blocker	Cardiovascular system	Calcium channel blocker, Mineralocorticoid receptor antagonist	Voltage-dependent calcium channels, Mineralocorticoid receptor	Freshwater	M_R1	1	ngL	1.198582	Water
2413_Nitrendipin	CASRN=39562-70-4	PVHUJELLJLJGLN-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	Ca channel blocker	Cardiovascular system	Calcium channel blocker, Mineralocorticoid receptor antagonist	Voltage-dependent calcium channels, Mineralocorticoid receptor	Freshwater	M_T1	1	ngL	1.256925	Water
2413_Nitrendipin	CASRN=39562-70-4	PVHUJELLJLJGLN-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	Ca channel blocker	Cardiovascular system	Calcium channel blocker, Mineralocorticoid receptor antagonist	Voltage-dependent calcium channels, Mineralocorticoid receptor	Freshwater	M_T2	1	ngL	0.453021	Water
2419_Dichlorophen	CASRN=97-23-4	MDNWOSOZYLHTCG-UHFFFAOYSA-N	LC-HRMS	biocide	antimicrobial	phenol	unknown	n/a	n/a	Freshwater	A_R3	1	ngL	0.2	Water
2426_Metazachlor ESA	CASRN=172960-62-2	IPVCSECPEVHQOV-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	chloroacetanilide	unknown	n/a	n/a	Freshwater	A_R2	1	ngL	0.00691	Water
2426_Metazachlor ESA	CASRN=172960-62-2	IPVCSECPEVHQOV-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	chloroacetanilide	unknown	n/a	n/a	Freshwater	M_R1	1	ngL	2.533502	Water
2426_Metazachlor ESA	CASRN=172960-62-2	IPVCSECPEVHQOV-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	chloroacetanilide	unknown	n/a	n/a	Freshwater	M_T1	1	ngL	0.729502	Water
2432_2(4-morpholinyl)benzothiazole	CASRN=4225-26-7	VVUVJGRVEYHIHC-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	Freshwater	M_T1	0.7	ngL	0.848364	Water
2438_N-Cyclohexyl-2-benzothiazole-amine	CASRN=28291-75-0	UPWPIFMHSFSVLE-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	Freshwater	A_R3	1	ngL	0.516	Water
2454_Dimethachlor ESA	CASRN=NOCAS_891457	RVSCDWJKJDBFRS-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	chloroacetanilide	unknown	n/a	n/a	Freshwater	A_R2	1	ngL	10.488529	Water
2454_Dimethachlor ESA	CASRN=NOCAS_891457	RVSCDWJKJDBFRS-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	chloroacetanilide	unknown	n/a	n/a	Freshwater	M_R1	1	ngL	34.105714	Water
2454_Dimethachlor ESA	CASRN=NOCAS_891457	RVSCDWJKJDBFRS-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	chloroacetanilide	unknown	n/a	n/a	Freshwater	M_T1	1	ngL	24.862985	Water
2454_Dimethachlor ESA	CASRN=NOCAS_891457	RVSCDWJKJDBFRS-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	chloroacetanilide	unknown	n/a	n/a	Freshwater	M_T2	1	ngL	7.245214	Water
2456_Velvione	CASRN=37609-25-9	ABRIMXGLNHCLIP-UHFFFAOYSA-N	GC-HRMS	personal care and household	fragrance	musk fragrance	unknown	n/a	n/a	Freshwater	A_RS2	0.5	ngL	6.767	Water
2458_Benzyl benzoate	CASRN=120-51-4	SESFRYSPDFLNCH-UHFFFAOYSA-N	GC-HRMS	personal care and household	antimicrobial	preservative	Neuroactive	n/a	n/a	Freshwater	A_R1	0.5	ngL	4.608	Water
2458_Benzyl benzoate	CASRN=120-51-4	SESFRYSPDFLNCH-UHFFFAOYSA-N	GC-HRMS	personal care and household	antimicrobial	preservative	Neuroactive	n/a	n/a	Freshwater	A_RS1	0.5	ngL	1.813	Water
2458_Benzyl benzoate	CASRN=120-51-4	SESFRYSPDFLNCH-UHFFFAOYSA-N	GC-HRMS	personal care and household	antimicrobial	preservative	Neuroactive	n/a	n/a	Freshwater	M_T3	0.5	ngL	5.288	Water
2460_Allethrin	CASRN=584-79-2	ZCVAOQKBXKSDMS-UHFFFAOYSA-N	LC-HRMS	pesticide	insecticide	pyrethoid	Neuroactive	Sodium channel modulator	Sodium channels	Freshwater	M_T1	0.5	ngL	0.109898	Water
2478_Acridine	CASRN=260-94-6	DZBUGLKDJFMEHC-UHFFFAOYSA-N	LC-HRMS	intermediate	intermediate	N-heteroaromatic compound	unknown	n/a	n/a	Freshwater	A_R3	0.5	ngL	1.068	Water
2483_Acridone	CASRN=578-95-0	FZEYVTFCMJSGMP-UHFFFAOYSA-N	LC-HRMS	intermediate	intermediate	N-heteroaromatic compound	unknown	n/a	n/a	Freshwater	M_R1	0.5	ngL	1.491646	Water
2483_Acridone	CASRN=578-95-0	FZEYVTFCMJSGMP-UHFFFAOYSA-N	LC-HRMS	intermediate	intermediate	N-heteroaromatic compound	unknown	n/a	n/a	Freshwater	M_RS1	0.5	ngL	62.376603	Water
2483_Acridone	CASRN=578-95-0	FZEYVTFCMJSGMP-UHFFFAOYSA-N	LC-HRMS	intermediate	intermediate	N-heteroaromatic compound	unknown	n/a	n/a	Freshwater	M_T1	0.5	ngL	2.13564	Water
2557_m-Terphenyl	CASRN=101-81-5	YJTKZCDBKVTVBY-UHFFFAOYSA-N	GC-HRMS	additive	heat transfer agent	aromatic compound	unknown	n/a	n/a	Freshwater	A_R1	20.37220670262933	ngL	1.597	Water
2557_m-Terphenyl	CASRN=101-81-5	YJTKZCDBKVTVBY-UHFFFAOYSA-N	GC-HRMS	additive	heat transfer agent	aromatic compound	unknown	n/a	n/a	Freshwater	A_R2	20.37220670262933	ngL	2.528	Water
2557_m-Terphenyl	CASRN=101-81-5	YJTKZCDBKVTVBY-UHFFFAOYSA-N	GC-HRMS	additive	heat transfer agent	aromatic compound	unknown	n/a	n/a	Freshwater	A_RS1	20.37220670262933	ngL	0.63	Water
2557_m-Terphenyl	CASRN=101-81-5	YJTKZCDBKVTVBY-UHFFFAOYSA-N	GC-HRMS	additive	heat transfer agent	aromatic compound	unknown	n/a	n/a	Freshwater	A_RS2	20.37220670262933	ngL	1.258	Water
2557_m-Terphenyl	CASRN=101-81-5	YJTKZCDBKVTVBY-UHFFFAOYSA-N	GC-HRMS	additive	heat transfer agent	aromatic compound	unknown	n/a	n/a	Freshwater	M_R1	20.37220670262933	ngL	1.03	Water
2557_m-Terphenyl	CASRN=101-81-5	YJTKZCDBKVTVBY-UHFFFAOYSA-N	GC-HRMS	additive	heat transfer agent	aromatic compound	unknown	n/a	n/a	Freshwater	M_RS1	20.37220670262933	ngL	0.405	Water
2557_m-Terphenyl	CASRN=101-81-5	YJTKZCDBKVTVBY-UHFFFAOYSA-N	GC-HRMS	additive	heat transfer agent	aromatic compound	unknown	n/a	n/a	Freshwater	M_T1	20.37220670262933	ngL	0.421	Water
2557_m-Terphenyl	CASRN=101-81-5	YJTKZCDBKVTVBY-UHFFFAOYSA-N	GC-HRMS	additive	heat transfer agent	aromatic compound	unknown	n/a	n/a	Freshwater	M_T2	20.37220670262933	ngL	2.458	Water
2557_m-Terphenyl	CASRN=101-81-5	YJTKZCDBKVTVBY-UHFFFAOYSA-N	GC-HRMS	additive	heat transfer agent	aromatic compound	unknown	n/a	n/a	Freshwater	M_T3	20.37220670262933	ngL	0.821	Water
2566_Indeno(1,2,3-cd)fluoranthene	CASRN=193-43-1	XAKRHFYJDSMEMI-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	6-ring PAH	unknown	n/a	n/a	Freshwater	A_R1	NA	ngL	1.55	Water
2566_Indeno(1,2,3-cd)fluoranthene	CASRN=193-43-1	XAKRHFYJDSMEMI-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	6-ring PAH	unknown	n/a	n/a	Freshwater	M_R1	NA	ngL	1.56	Water
2566_Indeno(1,2,3-cd)fluoranthene	CASRN=193-43-1	XAKRHFYJDSMEMI-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	6-ring PAH	unknown	n/a	n/a	Freshwater	M_RS1	NA	ngL	1.635	Water
2566_Indeno(1,2,3-cd)fluoranthene	CASRN=193-43-1	XAKRHFYJDSMEMI-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	6-ring PAH	unknown	n/a	n/a	Freshwater	M_T1	NA	ngL	1.833	Water
2569_Diphenylsulfone	CASRN=91-17-8	KZTYYGOKRVBIMI-UHFFFAOYSA-N	GC-HRMS	intermediate	intermediate	sulfone	unknown	n/a	n/a	Freshwater	A_R1	5.4255584694673775	ngL	2.118	Water
2569_Diphenylsulfone	CASRN=91-17-8	KZTYYGOKRVBIMI-UHFFFAOYSA-N	GC-HRMS	intermediate	intermediate	sulfone	unknown	n/a	n/a	Freshwater	A_R2	5.4255584694673775	ngL	11.023	Water
2569_Diphenylsulfone	CASRN=91-17-8	KZTYYGOKRVBIMI-UHFFFAOYSA-N	GC-HRMS	intermediate	intermediate	sulfone	unknown	n/a	n/a	Freshwater	A_RS1	5.4255584694673775	ngL	1.874	Water
2569_Diphenylsulfone	CASRN=91-17-8	KZTYYGOKRVBIMI-UHFFFAOYSA-N	GC-HRMS	intermediate	intermediate	sulfone	unknown	n/a	n/a	Freshwater	A_RS2	5.4255584694673775	ngL	2.069	Water
2569_Diphenylsulfone	CASRN=91-17-8	KZTYYGOKRVBIMI-UHFFFAOYSA-N	GC-HRMS	intermediate	intermediate	sulfone	unknown	n/a	n/a	Freshwater	M_R1	5.4255584694673775	ngL	6.635	Water
2569_Diphenylsulfone	CASRN=91-17-8	KZTYYGOKRVBIMI-UHFFFAOYSA-N	GC-HRMS	intermediate	intermediate	sulfone	unknown	n/a	n/a	Freshwater	M_RS1	5.4255584694673775	ngL	1.705	Water
2569_Diphenylsulfone	CASRN=91-17-8	KZTYYGOKRVBIMI-UHFFFAOYSA-N	GC-HRMS	intermediate	intermediate	sulfone	unknown	n/a	n/a	Freshwater	M_T1	5.4255584694673775	ngL	10.819	Water
2569_Diphenylsulfone	CASRN=91-17-8	KZTYYGOKRVBIMI-UHFFFAOYSA-N	GC-HRMS	intermediate	intermediate	sulfone	unknown	n/a	n/a	Freshwater	M_T2	5.4255584694673775	ngL	3.669	Water
2569_Diphenylsulfone	CASRN=91-17-8	KZTYYGOKRVBIMI-UHFFFAOYSA-N	GC-HRMS	intermediate	intermediate	sulfone	unknown	n/a	n/a	Freshwater	M_T3	5.4255584694673775	ngL	4.399	Water
2680_Diphenylether	CASRN=101-84-8	USIUVYZYUHIAEV-UHFFFAOYSA-N	GC-HRMS	personal care and household	fragrance 	fragrance	unknown	n/a	n/a	Freshwater	A_R1	0.5	ngL	16.164	Water
2680_Diphenylether	CASRN=101-84-8	USIUVYZYUHIAEV-UHFFFAOYSA-N	GC-HRMS	personal care and household	fragrance 	fragrance	unknown	n/a	n/a	Freshwater	A_R2	0.5	ngL	23.77	Water
2680_Diphenylether	CASRN=101-84-8	USIUVYZYUHIAEV-UHFFFAOYSA-N	GC-HRMS	personal care and household	fragrance 	fragrance	unknown	n/a	n/a	Freshwater	A_RS1	0.5	ngL	0.247	Water
2680_Diphenylether	CASRN=101-84-8	USIUVYZYUHIAEV-UHFFFAOYSA-N	GC-HRMS	personal care and household	fragrance 	fragrance	unknown	n/a	n/a	Freshwater	M_T2	0.5	ngL	108.239	Water
2680_Diphenylether	CASRN=101-84-8	USIUVYZYUHIAEV-UHFFFAOYSA-N	GC-HRMS	personal care and household	fragrance 	fragrance	unknown	n/a	n/a	Freshwater	M_T3	0.5	ngL	44.88	Water
2728_Climbazole	CASRN=38083-17-9	OWEGWHBOCFMBLP-UHFFFAOYSA-N	LC-HRMS	personal care and household	antifungal	imidazole	Sterol biosynthesis inhibition	Sterol demethylation inhibition	n/a	Freshwater	M_R1	0.5	ngL	3.119707	Water
2728_Climbazole	CASRN=38083-17-9	OWEGWHBOCFMBLP-UHFFFAOYSA-N	LC-HRMS	personal care and household	antifungal	imidazole	Sterol biosynthesis inhibition	Sterol demethylation inhibition	n/a	Freshwater	M_T1	0.5	ngL	7062.637899	Water
2729_Labetalol	CASRN=36894-69-6	SGUAFYQXFOLMHL-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	beta blocker	Cardiovascular system	Alpha adrenergic receptor antagonist, Beta adrenergic receptor antagonist	Beta-1 , beta-2 and alpha-1 adrenergic receptor	Freshwater	A_R2	0.5	ngL	0.394595	Water
2729_Labetalol	CASRN=36894-69-6	SGUAFYQXFOLMHL-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	beta blocker	Cardiovascular system	Alpha adrenergic receptor antagonist, Beta adrenergic receptor antagonist	Beta-1 , beta-2 and alpha-1 adrenergic receptor	Freshwater	A_RS1	0.5	ngL	0.268304	Water
2729_Labetalol	CASRN=36894-69-6	SGUAFYQXFOLMHL-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	beta blocker	Cardiovascular system	Alpha adrenergic receptor antagonist, Beta adrenergic receptor antagonist	Beta-1 , beta-2 and alpha-1 adrenergic receptor	Freshwater	M_R1	0.5	ngL	0.871657	Water
2729_Labetalol	CASRN=36894-69-6	SGUAFYQXFOLMHL-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	beta blocker	Cardiovascular system	Alpha adrenergic receptor antagonist, Beta adrenergic receptor antagonist	Beta-1 , beta-2 and alpha-1 adrenergic receptor	Freshwater	M_T1	0.5	ngL	0.901064	Water
2729_Labetalol	CASRN=36894-69-6	SGUAFYQXFOLMHL-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	beta blocker	Cardiovascular system	Alpha adrenergic receptor antagonist, Beta adrenergic receptor antagonist	Beta-1 , beta-2 and alpha-1 adrenergic receptor	Freshwater	M_T2	0.5	ngL	0.171768	Water
2730_Torasemide	CASRN=56211-40-6	NGBFQHCMQULJNZ-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	diuretic	sulfonamide	Cardiovascular system	Sodium-potassium-chloride pump inhibition	Solute carrier family 12 (SLC12A2, SLC12A1)	Freshwater	A_R2	0.5	ngL	2.378854	Water
2733_Trifloxystrobin CGA 321113	CASRN=252913-85-2	ISZQNKFXNXQTTF-NACSPRHISA-N	LC-HRMS	pesticide	fungicide	strobilurine	unknown	n/a	n/a	Freshwater	M_R1	0.5	ngL	78.108704	Water
2734_Candesartan	CASRN=139481-59-7	HTQMVQVXFRQIKW-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	Sartan (Angiotensin II receptor blocker)	Cardiovascular system	AT1 receptor antagonist	Angiotensin II type 1 receptor (AT1) receptor	Freshwater	A_R2	0.5	ngL	2.152301	Water
2734_Candesartan	CASRN=139481-59-7	HTQMVQVXFRQIKW-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	Sartan (Angiotensin II receptor blocker)	Cardiovascular system	AT1 receptor antagonist	Angiotensin II type 1 receptor (AT1) receptor	Freshwater	M_R1	0.5	ngL	22159.283067	Water
2734_Candesartan	CASRN=139481-59-7	HTQMVQVXFRQIKW-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	Sartan (Angiotensin II receptor blocker)	Cardiovascular system	AT1 receptor antagonist	Angiotensin II type 1 receptor (AT1) receptor	Freshwater	M_T1	0.5	ngL	25.842623	Water
2775_Decylsulfate	CASRN=142-98-3	CSMFSDCPJHNZRY-UHFFFAOYSA-N	LC-HRMS	personal care and household	surfactant	anionic surfactant	unknown	n/a	n/a	Freshwater	A_R1	1	ngL	0.250916	Water
2775_Decylsulfate	CASRN=142-98-3	CSMFSDCPJHNZRY-UHFFFAOYSA-N	LC-HRMS	personal care and household	surfactant	anionic surfactant	unknown	n/a	n/a	Freshwater	A_R2	1	ngL	2.427771	Water
2775_Decylsulfate	CASRN=142-98-3	CSMFSDCPJHNZRY-UHFFFAOYSA-N	LC-HRMS	personal care and household	surfactant	anionic surfactant	unknown	n/a	n/a	Freshwater	A_RS1	1	ngL	0.46283	Water
2775_Decylsulfate	CASRN=142-98-3	CSMFSDCPJHNZRY-UHFFFAOYSA-N	LC-HRMS	personal care and household	surfactant	anionic surfactant	unknown	n/a	n/a	Freshwater	A_RS2	1	ngL	0.229486	Water
2775_Decylsulfate	CASRN=142-98-3	CSMFSDCPJHNZRY-UHFFFAOYSA-N	LC-HRMS	personal care and household	surfactant	anionic surfactant	unknown	n/a	n/a	Freshwater	M_R1	1	ngL	2.320095	Water
2775_Decylsulfate	CASRN=142-98-3	CSMFSDCPJHNZRY-UHFFFAOYSA-N	LC-HRMS	personal care and household	surfactant	anionic surfactant	unknown	n/a	n/a	Freshwater	M_RS1	1	ngL	0.186091	Water
2775_Decylsulfate	CASRN=142-98-3	CSMFSDCPJHNZRY-UHFFFAOYSA-N	LC-HRMS	personal care and household	surfactant	anionic surfactant	unknown	n/a	n/a	Freshwater	M_T1	1	ngL	2.138971	Water
2775_Decylsulfate	CASRN=142-98-3	CSMFSDCPJHNZRY-UHFFFAOYSA-N	LC-HRMS	personal care and household	surfactant	anionic surfactant	unknown	n/a	n/a	Freshwater	M_T2	1	ngL	1.036648	Water
2775_Decylsulfate	CASRN=142-98-3	CSMFSDCPJHNZRY-UHFFFAOYSA-N	LC-HRMS	personal care and household	surfactant	anionic surfactant	unknown	n/a	n/a	Freshwater	M_T3	1	ngL	33.154194	Water
2803_Pencycuron	CASRN=66063-05-6	OGYFATSSENRIKG-UHFFFAOYSA-N	LC-HRMS	pesticide	fungicide	phenylurea	Mitosis/Cell cycle	Cell division inhibition	n/a	Freshwater	A_R2	0.5	ngL	1.52712	Water
2803_Pencycuron	CASRN=66063-05-6	OGYFATSSENRIKG-UHFFFAOYSA-N	LC-HRMS	pesticide	fungicide	phenylurea	Mitosis/Cell cycle	Cell division inhibition	n/a	Freshwater	M_R1	0.5	ngL	2.32559	Water
2803_Pencycuron	CASRN=66063-05-6	OGYFATSSENRIKG-UHFFFAOYSA-N	LC-HRMS	pesticide	fungicide	phenylurea	Mitosis/Cell cycle	Cell division inhibition	n/a	Freshwater	M_T1	0.5	ngL	9.659207	Water
2950_Diethofencarb	CASRN=87130-20-9	LNJNFVJKDJYTEU-UHFFFAOYSA-N	LC-HRMS	pesticide	fungicide	carbamate	Mitosis/Cell cycle	Beta-tubulin assembly inhibition	Beta-tubulin	Freshwater	M_T2	0.5	ngL	3.201838	Water
3083_2-Hydroxyquinoline	CASRN=59-31-4	LISFMEBWQUVKPJ-UHFFFAOYSA-N	LC-HRMS	intermediate	intermediate	N-heteroaromatic compound	unknown	n/a	n/a	Freshwater	A_R1	0.5	ngL	7.576715	Water
3083_2-Hydroxyquinoline	CASRN=59-31-4	LISFMEBWQUVKPJ-UHFFFAOYSA-N	LC-HRMS	intermediate	intermediate	N-heteroaromatic compound	unknown	n/a	n/a	Freshwater	A_R2	0.5	ngL	9.184651	Water
3083_2-Hydroxyquinoline	CASRN=59-31-4	LISFMEBWQUVKPJ-UHFFFAOYSA-N	LC-HRMS	intermediate	intermediate	N-heteroaromatic compound	unknown	n/a	n/a	Freshwater	A_RS1	0.5	ngL	0.753175	Water
3083_2-Hydroxyquinoline	CASRN=59-31-4	LISFMEBWQUVKPJ-UHFFFAOYSA-N	LC-HRMS	intermediate	intermediate	N-heteroaromatic compound	unknown	n/a	n/a	Freshwater	A_RS2	0.5	ngL	5.330212	Water
3083_2-Hydroxyquinoline	CASRN=59-31-4	LISFMEBWQUVKPJ-UHFFFAOYSA-N	LC-HRMS	intermediate	intermediate	N-heteroaromatic compound	unknown	n/a	n/a	Freshwater	M_R1	0.5	ngL	14.591422	Water
3083_2-Hydroxyquinoline	CASRN=59-31-4	LISFMEBWQUVKPJ-UHFFFAOYSA-N	LC-HRMS	intermediate	intermediate	N-heteroaromatic compound	unknown	n/a	n/a	Freshwater	M_T1	0.5	ngL	22.001781	Water
3083_2-Hydroxyquinoline	CASRN=59-31-4	LISFMEBWQUVKPJ-UHFFFAOYSA-N	LC-HRMS	intermediate	intermediate	N-heteroaromatic compound	unknown	n/a	n/a	Freshwater	M_T2	0.5	ngL	3.828029	Water
3087_7-(Ethylamino)-4-methylcoumarin	CASRN=28821-18-3	OTNIKUTWXUODJZ-UHFFFAOYSA-N	LC-HRMS	dye	fluorescent dye	fluorescent dye	unknown	n/a	n/a	Freshwater	M_R1	0.5	ngL	0.434611	Water
3087_7-(Ethylamino)-4-methylcoumarin	CASRN=28821-18-3	OTNIKUTWXUODJZ-UHFFFAOYSA-N	LC-HRMS	dye	fluorescent dye	fluorescent dye	unknown	n/a	n/a	Freshwater	M_T1	0.5	ngL	0.619939	Water
3092_5-Carboline	CASRN=244-69-9	RDMFHRSPDKWERA-UHFFFAOYSA-N	LC-HRMS	food and beverage	alkaloid	carboline	unknown	n/a	n/a	Freshwater	A_R3	0.5	ngL	0.136	Water
3092_5-Carboline	CASRN=244-69-9	RDMFHRSPDKWERA-UHFFFAOYSA-N	LC-HRMS	food and beverage	alkaloid	carboline	unknown	n/a	n/a	Freshwater	M_R1	0.5	ngL	9.294382	Water
3092_5-Carboline	CASRN=244-69-9	RDMFHRSPDKWERA-UHFFFAOYSA-N	LC-HRMS	food and beverage	alkaloid	carboline	unknown	n/a	n/a	Freshwater	M_T1	0.5	ngL	23.319348	Water
3096_Harmine	CASRN=442-51-3	BXNJHAXVSOCGBA-UHFFFAOYSA-N	LC-HRMS	food and beverage	alkaloid	carboline	Neuroactive	MAO inhibition	Monoamine oxidase A (MAO-A)	Freshwater	A_R3	0.5	ngL	0.631	Water
3096_Harmine	CASRN=442-51-3	BXNJHAXVSOCGBA-UHFFFAOYSA-N	LC-HRMS	food and beverage	alkaloid	carboline	Neuroactive	MAO inhibition	Monoamine oxidase A (MAO-A)	Freshwater	M_R1	0.5	ngL	0.720895	Water
3096_Harmine	CASRN=442-51-3	BXNJHAXVSOCGBA-UHFFFAOYSA-N	LC-HRMS	food and beverage	alkaloid	carboline	Neuroactive	MAO inhibition	Monoamine oxidase A (MAO-A)	Freshwater	M_T1	0.5	ngL	0.573158	Water
3099_Diphenylphosphine oxide	CASRN=4559-70-0	YFPJFKYCVYXDJK-UHFFFAOYSA-N	LC-HRMS	intermediate	catalyst	catalyst	unknown	n/a	n/a	Freshwater	A_R2	0.5	ngL	12857.354839	Water
3099_Diphenylphosphine oxide	CASRN=4559-70-0	YFPJFKYCVYXDJK-UHFFFAOYSA-N	LC-HRMS	intermediate	catalyst	catalyst	unknown	n/a	n/a	Freshwater	M_T2	0.5	ngL	0.865667	Water
3102_Gabapentin-Lactam	CASRN=64744-50-9	JAWPQJDOQPSNIQ-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antiepileptic	other	Neuroactive	Potassium channel modulator	ATP-dependent potassium channel	Freshwater	A_R2	0.5	ngL	5.596806	Water
3102_Gabapentin-Lactam	CASRN=64744-50-9	JAWPQJDOQPSNIQ-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antiepileptic	other	Neuroactive	Potassium channel modulator	ATP-dependent potassium channel	Freshwater	M_R1	0.5	ngL	18.641364	Water
3102_Gabapentin-Lactam	CASRN=64744-50-9	JAWPQJDOQPSNIQ-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antiepileptic	other	Neuroactive	Potassium channel modulator	ATP-dependent potassium channel	Freshwater	M_T1	0.5	ngL	11.913985	Water
